article number,article name ,Product Code1,Product Code2,Commodity Group Number,Commodity Group Name,Sector Number,Sector Name,Assortment Number,Assortment Name,Product Cost,Last Purchase Price,Product Retail Price
089540520049,MALIBU RTD COSMO 1.75L,8954052004,,20,RTD,1,Tax,5,Slow Seller - Old,0.00,14.65,17.99
278592,PALL MALL MENTHOL BOX,246975,315472,37,CIGARETTES,1,Tax,1,General Assortment,0.00,5.75,6.49
189622,BUD LIGHT LIME-A-RITA 24OZ,189622,2220000000574,6,BEER,1,Tax,5,Slow Seller - Old,0.00,2.06,2.59
080660391083,NORTHER LIGHT 200ML,8066039108,,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,0.10,2.19
815351010277,HORNSBYS HARD AMBER CIDER 6PK LNNR,1535101027,32712,6,BEER,1,Tax,1,General Assortment,0.00,7.01,7.99
089708533423,THREE OLIVES MANGO 750ML,039739,1153801525,8,VODKA,1,Tax,1,General Assortment,0.00,12.00,15.99
084692400546,JADOT BEAUJOLAIS VILLAGES 750ML,08469240054,126040,12,WINE,1,Tax,1,General Assortment,0.00,8.40,11.99
857186006100,YELLOW ROSE OUTLAW BOURBON 50ML,290393,5718600610,10,WHISKEY,1,Tax,1,General Assortment,0.00,2.88,0.99
051000127198,V8 SPLASH TROPICAL BLEND 11.5OZ,176008,5100012719,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.55,0.99
080686345404,DEKUYPER MELON 750ML,0-80686-34540-4,6707515,23,SCHNAPPS,1,Tax,1,General Assortment,0.00,8.83,11.99
082000782636,SMIRNOFF ICE STRAWBERRY 6PK,082000782636,8200078263,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.50,9.99
644412000816,BECKER MERLOT 750ML,4441200081,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,0.00,15.99
852196004313,LAKEWOOD HOPOCHONDRIA 6PK,35075,5219600431,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.75,8.99
080720961089,UPPERCUT CHARD 750ML,8072096108,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
080686110033,SKINNY GIRL PINA COLADA 750ML,1630815,8068611003,8,VODKA,1,Tax,1,General Assortment,0.00,8.50,12.99
858270001025,HERMAN MARSHALL SNGL MALT 750ML,10078503,5827000102,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,40.84,52.99
815337010758,SPIRIT OF CUBA CHURCHILL,1533701075,30866,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,2.41,3.99
602755001037,FIRESTONE DBA 6PK,0275500103,88222,6,BEER,1,Tax,5,Slow Seller - Old,0.00,7.20,10.99
028400039062,FRITO LAY SUN FLOWER SEEDS,06355200,06355201,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.35,0.59
100008,TROJAN MAGNUM SINGLE,100008,,56,GENERAL MERCHANDISE,1,Tax,5,Slow Seller - Old,0.00,0.40,
070491271029,MASTER OF MIXES SWEET N SOUR LITE 1.75L,07049127102,7049127102,5,MIXERS,1,Tax,1,General Assortment,0.00,4.49,6.99
852757002031,BALCONES SINGLE MALT 750ML,006896,10068965,10,WHISKEY,1,Tax,1,General Assortment,0.00,51.09,71.99
080660953052,PACIFICO 32OZ,080660953052,12105,6,BEER,1,Tax,1,General Assortment,0.00,2.86,3.99
087872638159,STELLA ROSA STELLA PINK 2PK,08787263815,66103821,12,WINE,1,Tax,1,General Assortment,0.00,6.00,7.99
1234,RUSSIAN HILL 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
088076183032,DALWHINNIE WINTERS FROST GAME OF THRONES 750ML,0-88076-18303-2,08807618303,16,SCOTCH,1,Tax,1,General Assortment,0.00,30.00,59.99
850554001059,CENTENARIO RUM 9YR,5055400105,8358,15,RUM,1,Tax,4,No Sales >4 months,0.00,15.58,22.99
220041,PABST BLUE RIBBON 24OZ,022100000049,2210000004,6,BEER,1,Tax,1,General Assortment,0.00,1.42,1.79
082000740384,SMIRNOFF POMEGRANATE 750ML,1644115,8200074038,8,VODKA,1,Tax,1,General Assortment,0.00,10.70,15.99
085592157134,360 MANGO 1L,08559215713,8559215713,8,VODKA,1,Tax,1,General Assortment,0.00,9.99,13.99
018341751017,BAREFOOT CAB SAUV 750ML,1834175101,4059915,12,WINE,1,Tax,4,No Sales >4 months,0.00,4.90,6.99
CA00000000000133,STATIONERY CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
850554001165,CENTENARIO RUM 12YR,5055400116,8359,15,RUM,1,Tax,4,No Sales >4 months,0.00,19.25,26.99
812459011731,BIRD DOG MAPLE 750ML,01028396,102839,10,WHISKEY,1,Tax,1,General Assortment,0.00,12.11,18.99
28400036962,BAKEN-ETS CHICHARRONES HOT N SPICY 2.5OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
812459010697,BIRD DOG PEACH 50ML,01027932,102793,9,50ML,1,Tax,1,General Assortment,0.00,0.60,0.99
9780965774746,JEZEBEL BLANC 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
80516135441,RIUNITE MOSCATO 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
089683110060,MARASKA MARASCHINO 1L,104412,8968311006,11,LIQUEUR,1,Tax,1,General Assortment,0.00,18.67,25.99
850682,SUTTER HOME PINOT GRIGIO 1.5L,08520000068,642030,12,WINE,1,Tax,4,No Sales >4 months,0.00,7.50,9.99
287742,VIRGINIA SLIMS MENTHOL 100 BOX,304576,870527,37,CIGARETTES,1,Tax,1,General Assortment,0.00,6.80,7.39
031200026132,OCEAN SPRAY CRAN-MANGO 64OZ ,031200021335,154368,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,2.69,4.29
085592120435,MCCORMICK APPLE VODKA 1L,08559212043,34348348,8,VODKA,1,Tax,4,No Sales >4 months,0.00,5.30,6.99
096749001361,LUNAZUL BLANCO 375ML,0-96749-00136-1,008880,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,4.99,7.99
CH20063,OMNI DISTRIBUTORS CHECK,,,75,Vendor CHECK,2,No Tax,3,Vendor,0.00,1.00,1.00
813497004020,SKELETON MALBEC 1L,1349700402,81349700402,12,WINE,1,Tax,4,No Sales >4 months,0.00,7.00,9.99
081753830427,HENNESSY PRIVILEGE VSOP 200TH ANNIVERSARY 750ML,8175383042,,22,COGNAC,1,Tax,1,General Assortment,0.00,55.11,79.99
049000075441,DIET COKE GINGER LIME 12PK CAN,154812,4900007544,2,GROCERY,1,Tax,1,General Assortment,0.00,4.16,5.99
812615002603,SUPREME BLEND CIGARS SWEETS 4 PK,1261500260,433384,33,CIGARS,1,Tax,1,General Assortment,0.00,0.67,
089540504797,KAHLUA ICED MOCHA 4PK 8OZ,8954050479,,20,RTD,1,Tax,1,General Assortment,0.00,0.50,2.99
781140,CANADA DRY GINGER ALE 12OZ,020250,781140,2,GROCERY,1,Tax,1,General Assortment,0.00,0.33,0.69
9421000130756,KOURA BAY SAUV BLANC 750ML,,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,12.00,
680499817268,SUGAR RIDGE WINERY SUNSHINE LEMON,,,12,WINE,1,Tax,1,General Assortment,0.00,9.38,16.99
089016016328,SURF SIDE KIWI STRAWBERRY,27520055,752005,20,RTD,1,Tax,1,General Assortment,0.00,1.49,1.99
851626003018,LUCKY BUDDHA 6PK LNNR,5162600301,,6,BEER,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
857744001325,JOSH CHARDONNAY 750ML,1442115,5774400132,12,WINE,1,Tax,1,General Assortment,0.00,9.75,12.99
9421019370312,.99 CENT SHOT GLASS,,,56,GENERAL MERCHANDISE,1,Tax,1,General Assortment,0.00,0.08,0.99
762317001193,TOOTERS MARGARITA 15PK,4730016,6231700119,20,RTD,1,Tax,1,General Assortment,0.00,8.25,9.99
816229012072,PERDOMO FRESCO CHURCHILL MADURO,1622901207,25906,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,3.06,3.79
229720,ALTOIDS SMALLS CINNAMON,867663,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.80,
088076183025,SINGLETON GLENDULLAN GAME OF THRONES 750ML,,,10,WHISKEY,1,Tax,1,General Assortment,0.00,22.50,99.99
630832023948,REAL ALE DOUBLE IPA 4PK LNNR,00630832023948,3083202394,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.94,
082000773771,SANDRA LEE STRAWBERRY MARGARITA 750ML,10074567,8200077377,20,RTD,1,Tax,1,General Assortment,0.00,2.77,8.99
084173201785,REGAL BRAU LIGHT 24OZ,201785,8417320178,6,BEER,1,Tax,4,No Sales >4 months,0.00,0.80,1.39
604722006212,PAPIRRINGAS,0472200621,06212,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.79,
611269109009,RED BULL SUGAR FREE 4PK 8.4OZ,109011,1126910900,2,GROCERY,1,Tax,1,General Assortment,0.00,5.82,7.99
087116016477,UV SRIRACHA 50ML,8711601647,,8,VODKA,1,Tax,1,General Assortment,0.00,0.75,0.99
C10092,CITY OF PLANO CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
089708201643,GRAND MACNISH SCOTH 750ML,8970820164,,16,SCOTCH,1,Tax,4,No Sales >4 months,0.00,10.50,
681622127605,BAKON 750ML,562013,8162212760,8,VODKA,1,Tax,1,General Assortment,0.00,20.99,27.99
696859145582,AUSTIN COCKTAILS CUCUMBER VODKA MOJITO,223139,69685914558,20,RTD,1,Tax,4,No Sales >4 months,0.00,10.56,16.99
080660956831,CORONA FAMILIAR 32OZ LNNR,00080660956831,080660956831,6,BEER,1,Tax,1,General Assortment,0.00,2.86,4.09
812459010710,BIRD DOG CINNAMON 750ML,01026396,102639,10,WHISKEY,1,Tax,1,General Assortment,0.00,12.11,18.99
721733002009,ROCA PATRON REPO 750ML,0446354,10058365,18,TEQUILA,1,Tax,1,General Assortment,0.00,55.00,74.99
028400594622,FRITOS CLASSIC RANCH 4 OZ,08392200,2840059462,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.18,1.49
080686016403,KNOB CREEK 750ML,0-80686-01640-3,0-80686-01655-7,10,WHISKEY,1,Tax,1,General Assortment,0.00,23.06,29.99
85000005033,GALLO FAMILY CHARDONNAY 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,3.99
018200255922,SHOCK TOP BELIGUM WHITE 25OZ,00018200255922,1820025592,6,BEER,1,Tax,4,No Sales >4 months,0.00,2.10,2.79
080480300029,BOMBAY DRY GIN 750ML,0-80480-30002-9,00800396,17,GIN,1,Tax,1,General Assortment,0.00,16.25,20.99
856229002215,SANTAN MR PINEAPPLE 6PK 12OZ,00856229002222,37009,6,BEER,1,Tax,1,General Assortment,0.00,8.39,9.09
84746801864,CLUBTAILS SCREW DRIVER,,,6,BEER,1,Tax,4,No Sales >4 months,0.00,0.00,1.59
023604304008,TWANG MARGARITA SALT 7OZ,02360430400,1816600,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.27,1.99
18792,GRAN HABANO DISCOVERY G ROBUSTO #5,,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,5.00,7.79
819498010138,COMPLICATED PINOT NOIR,1949801013,,12,WINE,1,Tax,4,No Sales >4 months,0.00,14.00,
080660000404,CHI CHIS CHOCO MALT 1.75L,0-80660-00040-4,10050264,20,RTD,1,Tax,1,General Assortment,0.00,8.99,11.99
080480007164,BACARDI BANANA 1L,0-80480-00716-4,450580,15,RUM,1,Tax,1,General Assortment,0.00,14.98,19.99
072890004789,HEINEKEN 22OZ LNNR,00072890004789,072890004789,6,BEER,1,Tax,1,General Assortment,0.00,2.10,2.99
085000022733,BAREFOOT PEACH FUSION 750ML,0-85000-02273-3,10062751,14,CHAMPAGNE,1,Tax,1,General Assortment,0.00,6.75,10.99
028293501745,BRIMS OLD FASHIONED STRIPS,2829350174,50174,2,GROCERY,1,Tax,1,General Assortment,0.00,1.42,1.99
181585000330,RAHR DADGUM 6PK CANS,181585000330,8158500033,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.25,9.49
897216002023,AZUNIA ANEJO 750ML,9721600202,,18,TEQUILA,1,Tax,1,General Assortment,0.00,23.99,29.99
757528008949,BARCEL HOT NUTS FUEGO 3.2OZ,5752800894,894,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.20,1.49
740522115089,BELLS OARSMAN ALE,4052211508,740522115089,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.74,7.49
850571000011,LA HORA AZUL BLUE HOUR BLANCO 750ML,5057100001,59329396,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,27.94,39.99
894404002155,ROCK HOLLOW CAB SAUV 750ML,9440400215,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,8.99
080432108123,MARTELL CARACTERE 750ML,08043210812,080432108741,22,COGNAC,1,Tax,1,General Assortment,0.00,27.71,36.99
181585000170,RAHR BUFFALO BUTT 6PK,181585000170,8158500017,6,BEER,1,Tax,1,General Assortment,0.00,7.49,
080686006916,JIM BEAM VANILLA 1.75L,0-80686-00691-6,10094491,10,WHISKEY,1,Tax,1,General Assortment,0.00,20.75,25.99
012086837012,HAKUTSURU 750ML,1208683701,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,10.99
033293004004,FREIXENET MIA FRUITY & SWEET ,004540,10045401,12,WINE,1,Tax,1,General Assortment,0.00,6.00,9.99
080244005122,ANCIENT AGE BLENDED 1L,08024400512,548034,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,7.55,9.99
812459010802,KUHL MANGO LEMONADE 750ML,1245901080,99328396,8,VODKA,1,Tax,1,General Assortment,0.00,7.20,8.99
812164000402,SWEET LUCY 750ML,100233,1216400040,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,20.94,26.99
085919008026,STE GENEVIEVE CAB SAUV 1.5L,08591900802,576030,12,WINE,1,Tax,1,General Assortment,0.00,6.75,8.99
080480025465,BACARDI GOLD 750ML TRVL,0-80480-02546-5,00500397,15,RUM,1,Tax,1,General Assortment,0.00,11.15,14.99
085592149313,CARIBBEAN HOOKS BLK SPC 1.75,814526,8559214931,15,RUM,1,Tax,1,General Assortment,0.00,5.00,10.99
670541340233,QUICK SILVER VODKA 750ML,7054134023,,8,VODKA,1,Tax,4,No Sales >4 months,0.00,6.00,19.99
798449001114,ACE CIDER 6PK LN,00798449001114,31240,6,BEER,1,Tax,5,Slow Seller - Old,0.00,7.49,8.99
C10051,GIBSON CAR WASH SUPPLY CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
826493102126,OLIVE IT HABANERO 8OZ,1902608,2649310212,5,MIXERS,1,Tax,4,No Sales >4 months,0.00,4.67,6.99
087236110208,BRUGAL BL ESPECIAL EXTRA DRY 1.75L,087233611016,08723611016,15,RUM,1,Tax,4,No Sales >4 months,0.00,20.73,24.99
44536206309,EXCLUSIVE BRANCH GRAPE 2PK,,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,0.00,
082000772880,SMIRNOFF RUBY RED GRAPEFRUIT 1.75L,0-82000-77288-0,10070175,8,VODKA,1,Tax,1,General Assortment,0.00,15.00,
811559020025,SUGARLANDS SHINE APPLE PIE 750ML,1155902002,39535,45,MOONSHINE,1,Tax,4,No Sales >4 months,0.00,13.75,17.99
028400236904,BAKEN ETS HOT SAUCE 2.5OZ,2840023690,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
272172,CAPRI MENTHOL INDIGO 120 BOX,02721727,272172,37,CIGARETTES,1,Tax,1,General Assortment,0.00,7.90,7.59
343581,MILLER LITE 32OZ CAN,034100003586,3410000358,6,BEER,1,Tax,1,General Assortment,0.00,2.10,2.99
079581995159,CALYPSO ISLAND WAVE LEMONADE,169,,2,GROCERY,1,Tax,1,General Assortment,0.00,1.19,1.99
095301131317,ROGUE MOCHA PORTER 6PK LNNR,9530113131,,6,BEER,1,Tax,4,No Sales >4 months,0.00,10.86,
076420920013,PYRAMID OUTBURST 6PK 12OZ,7642092001,,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.03,8.69
088394000431,SPATEN OKTOBERFEST 12PK 12OZ,8839400043,,6,BEER,1,Tax,5,Slow Seller - Old,0.00,14.38,18.99
638478000842,TEQUIPONCH MARGARITA 750ML,3847800084,,20,RTD,1,Tax,4,No Sales >4 months,0.00,3.99,9.99
759325688409,CLOWN SHOES HEPHAESTUS 22OZ,443440,5932568840,6,BEER,1,Tax,4,No Sales >4 months,0.00,10.42,12.99
088596106023,LLANO RED MOSCATO 750ML,08859610602,8859610602,12,WINE,1,Tax,1,General Assortment,0.00,9.00,11.99
071250402050,COLT 45 24OZ,071250402050,45438,6,BEER,1,Tax,1,General Assortment,0.00,1.42,1.99
085676563868,CALYPSO SPICED 1.75L,08567656386,085676563868,15,RUM,1,Tax,1,General Assortment,0.00,9.00,11.99
053186200238,CAP ROCK SWEET MOSCATO ROYALE 750ML,5318620023,,12,WINE,1,Tax,1,General Assortment,0.00,0.00,8.99
081753801830,NEWTON CAB SAUV 750ML,8175380183,,12,WINE,1,Tax,1,General Assortment,0.00,16.05,29.99
699733000649,EXCLUSIV BERRY 375ML,0440840,440840,8,VODKA,1,Tax,1,General Assortment,0.00,1.00,2.49
087221000231,POTTERS SILVER RUM 1.75L,087221000231,102051,15,RUM,1,Tax,1,General Assortment,0.00,10.50,12.99
026964380019,FLOR DE CANA GRAN RESERVA 1.75L,02696438001,2696438001,15,RUM,1,Tax,1,General Assortment,0.00,27.19,39.99
083664872732,STOLICHNAYA CHOCOLAT KOKONUT 1.75L,8366487273,,8,VODKA,1,Tax,5,Slow Seller - Old,0.00,2.00,
082422010140,CARLOS I 750ML,8242201014,,13,BRANDY,1,Tax,4,No Sales >4 months,0.00,0.00,57.99
098652300029,CLINE ZIN 750ML,9865230002,,48,BLANK,1,Tax,4,No Sales >4 months,0.00,10.35,13.99
080686012047,BASIL HAYDENS 750ML GIFT SET,8068601204,,10,WHISKEY,1,Tax,5,Slow Seller - Old,0.00,0.00,34.99
080686126102,GILBEYS VODKA 100 PF 1.75L,0-80686-12610-2,7500510,8,VODKA,1,Tax,1,General Assortment,0.00,16.01,19.99
78000092400,DEJA BLUE 20OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
899881000434,GVORI VODKA 1.75L,1029,9988100043,8,VODKA,1,Tax,1,General Assortment,0.00,19.46,26.99
266701,NEWPORT SMOOTH SELECT BOX,192492,280081,37,CIGARETTES,1,Tax,1,General Assortment,0.00,6.57,6.99
3479650000079,CH DUCLUZEAU LISTRAC MEDROC R 2014,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,13.03,19.99
855410,FAIRBANKS CREAM SHERRY 750ML,0-85000-00541-5,085000005415,12,WINE,1,Tax,1,General Assortment,0.00,5.63,6.99
769611047599,SONOMA CUTRER CHARD 750ML,05760415,576041,12,WINE,1,Tax,4,No Sales >4 months,0.00,15.00,19.99
894776000476,PRAIRIE BALCONES BOMB 12OZ,424603,9477600047,6,BEER,1,Tax,4,No Sales >4 months,0.00,9.17,
856736002401,PEZ GORDO TEQUILA 750ML,006727,10067277,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,6.00,19.99
033544950340,CORONITA EXTRA 12PK 8OZ,033544950340,3354495034,6,BEER,1,Tax,4,No Sales >4 months,0.00,10.38,11.99
028400149808,CHEETOS MIX-UPS XTRA CHEEZY MIX 3.25OZ,028400014980,2840001498,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.18,1.69
089708525428,THREE OLIVES CHOCOLATE 750ML,1153801544,811538015448,8,VODKA,1,Tax,4,No Sales >4 months,0.00,0.00,15.99
617768181058,SVEDKA GRAPEFRUIT JALAPENO 50ML,1776818105,61776818105,9,50ML,1,Tax,1,General Assortment,0.00,0.34,
899919888027,IVANA B SKINNY COSMOPOLITAN 750ML,9991988802,,20,RTD,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
52000135176,GATORADE COOL BLUE 28OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
024409981968,MAXAM 128OZ FLASK,2440998196,,35,BAR ESSENTIALS,1,Tax,1,General Assortment,0.00,0.00,
340051,MILLER HIGH LIFE 24OZ CAN,034100000059,11346,6,BEER,1,Tax,1,General Assortment,0.00,1.42,1.79
081753828943,HENNESSY VS LIMITED EDITON 750ML,009556,10095569,22,COGNAC,1,Tax,1,General Assortment,0.00,31.37,35.99
085000017289,CAMARENA SILVER 200ML,0-85000-01728-9,085000017289,18,TEQUILA,1,Tax,1,General Assortment,0.00,5.40,5.99
086891082899,DON PANCHO RUM 8YR 750ML,03085396,08689108289,15,RUM,1,Tax,4,No Sales >4 months,0.00,23.66,39.99
088940000212,TAYLOR SAUTERNE WHITE 750ML,8894000021,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,0.00,5.49
078000218459,SCHWEPPES TONIC 1L,21845,7800021845,2,GROCERY,1,Tax,1,General Assortment,0.00,1.03,1.79
028400436236,MUNCHIES FLAMIN HOT,08120600,2840043623,2,GROCERY,1,Tax,1,General Assortment,0.00,1.32,1.69
084173919925,OVER THE BARREL ROOTBEER 6PK,105504,8417391992,6,BEER,1,Tax,4,No Sales >4 months,0.00,4.90,7.99
085316202256,TRES CORONAS ORO DOLCE 1L,0-85316-20225-6,1901414,11,LIQUEUR,1,Tax,1,General Assortment,0.00,5.10,7.99
852832000464,JACOBS CREEK MOSCATO 750ML,48687396,5283200046,12,WINE,1,Tax,1,General Assortment,0.00,5.25,7.99
072979004181,SEAGRAMS GINGER ALE 2L,146042,1856,2,GROCERY,1,Tax,1,General Assortment,0.00,1.77,2.19
088004031077,LOS VECINOS CAMPO MEZCAL ESPADIN 90 750ML,0-88004-03107-7,08800403107,18,TEQUILA,1,Tax,1,General Assortment,0.00,24.46,34.99
086003002586,WOODBRIDGE CHARDONNAY 4PK,08600300258,464082,12,WINE,1,Tax,1,General Assortment,0.00,4.20,5.99
718742000058,PASCUAL TOSO MALBEC 750ML,1874200005,67638396,12,WINE,1,Tax,4,No Sales >4 months,0.00,9.00,12.99
12319016050,HAPPY TIMES GRAPE 2PK,,,33,CIGARS,1,Tax,4,No Sales >4 months,0.00,0.00,
083664869817,RAYNAL VSOP 375ML,08366486981,58840556,13,BRANDY,1,Tax,1,General Assortment,0.00,5.55,7.99
186028000076,DIPLOMATICO ANEJO 750ML,101585,8602800007,15,RUM,1,Tax,4,No Sales >4 months,0.00,15.75,24.99
089636455552,WENTE MERLOT,8963645555,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,14.99
6003573000013,VERGENOEGD CABERNET SAUVIGNON,0000013,,12,WINE,1,Tax,4,No Sales >4 months,0.00,3.50,7.99
721633112846,BLACK ELK MOSCATO 2012,2163311284,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,5.99
76158425793,SNACKERZ GUMMY WATERMELON SLICES 1.75OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
088352128511,EL MAYOR REPOSADO 50ML,8835212851,,18,TEQUILA,1,Tax,1,General Assortment,0.00,0.02,1.99
070491264007,MASTER OF MIXES BIG BUCKET MANGO,07049126400,7049126400,5,MIXERS,1,Tax,1,General Assortment,0.00,5.73,8.99
028400227605,FRITO LAY SALT & PEPPER SUNFLOWE SEEDS,2840022760,,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.00,
862899000345,UNO POR FAVOR TEQ BLANCO 50ML,,,18,TEQUILA,1,Tax,1,General Assortment,0.00,0.00,
72554110931,NESTLE ICE CREAM SANDWICH KING SIZE 6OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
085919008002,STE GENEVIEVE CHARDONNAY 1.5L,08591900800,085919008002,12,WINE,1,Tax,1,General Assortment,0.00,6.75,8.99
721733001095,PATRON REPOSADO 200ML,2173300109,5350062,18,TEQUILA,1,Tax,1,General Assortment,0.00,9.72,14.99
089854030913,WILD HORSE MERLOT 750ML,8985403091,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,15.99
084104400188,COCKSPUR VSOR 12 750ML,8410440018,,15,RUM,1,Tax,1,General Assortment,0.00,0.00,25.99
817522020160,WILD 7 $3,1752202016,2016,60,LOTTERY SCRATCH OFF,2,No Tax,1,General Assortment,0.00,2.85,3.00
283032,MARLBORO SMOOTH 100 BOX,02830324,283032,37,CIGARETTES,1,Tax,1,General Assortment,0.00,6.11,6.49
812066022670,HIGHLAND PARK VALKNUT 750ML,51816396,81206602267,16,SCOTCH,1,Tax,1,General Assortment,0.00,59.20,79.99
028400420655,LAYS SWEET SOUTHERN HEAT 2.75OZ,08051700,2840042065,2,GROCERY,1,Tax,1,General Assortment,0.00,1.32,1.89
031700000519,GARCIA Y VEGA,3170000051,,33,CIGARS,1,Tax,1,General Assortment,0.00,1.43,
898432002231,DULCE VIDA EXTRA ANEJO 750ML,006538,10065389,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,111.32,199.99
639737606867,LEMONSCATO MOSATO & LEMON 750ML,3973760686,,12,WINE,1,Tax,4,No Sales >4 months,0.00,7.17,10.99
088586010101,INTRINSIC CAB COL VLY 750ML,08858601010,40072398,12,WINE,1,Tax,1,General Assortment,0.00,15.00,19.99
7503015650190,ALACRAN MEZCAL 750ML,690153,,18,TEQUILA,1,Tax,1,General Assortment,0.00,29.99,39.99
720815980242,SEAGRAMS WILD GRAPE VODKA 1.75L,2081598024,49830269,8,VODKA,1,Tax,1,General Assortment,0.00,11.25,
817522018969,SILVER $5,1752201896,1896,60,LOTTERY SCRATCH OFF,2,No Tax,4,No Sales >4 months,0.00,4.75,5.00
086208390761,MONOPOLOWA 375ML,459076,54590764,8,VODKA,1,Tax,1,General Assortment,0.00,4.78,6.99
684746400104,DJ TROTTERS STRAWBERRY DAIQUIRI 750ML,8474640010,,12,WINE,1,Tax,1,General Assortment,0.00,0.00,
088352131252,REBEL YELL GINGER 750ML,003470,10034706,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,7.96,14.99
084692300945,TAYLOR FLADGATE 10 YR OLD TAWNY 750ML,268039,32680396,12,WINE,1,Tax,1,General Assortment,0.00,24.00,29.99
8206310,WILD IRISH ROSE WILD GRAPE 375ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
633824151414,VAN GOGH ACAI BLUEBERRY 50ML,33697932,,9,50ML,1,Tax,1,General Assortment,0.00,0.60,0.99
4904230035800,NIKKA TAKETSURU PURE MALT WHISKEY 750ML,007632,10076328,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,46.42,58.99
283232,MARLBORO SMOOTH BOX,02832322,283232,37,CIGARETTES,1,Tax,1,General Assortment,0.00,6.11,6.49
012000171864,DIET PEPSI 12PK CN,171864,,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,4.63,
895216001442,FOUR LOKO LEMON LIME 23.5OZ,9521600144,,20,RTD,1,Tax,5,Slow Seller - Old,0.00,0.00,2.59
811538015882,THREE OLIVES APPLES & PEARS 750ML,034139,1153801588,8,VODKA,1,Tax,4,No Sales >4 months,0.00,11.24,15.99
081128028688,PEPE LOPEZ GOLD 1L,05700348,08112802868,18,TEQUILA,1,Tax,1,General Assortment,0.00,8.40,10.99
080686374404,DKPR HOT DAMN 100 750ML,0-80686-37440-4,080686374404,23,SCHNAPPS,1,Tax,1,General Assortment,0.00,8.12,12.99
080432107928,AVION ESPRESSO 375ML,060555,50605556,11,LIQUEUR,1,Tax,1,General Assortment,0.00,8.33,10.99
7804335664257,CARMEN SAUV BLANC 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,1.00,
